filename,audio_path,transcript,region
sentence_17.wav,dataset/chunks/barishal/bar_cate_04/sentence_17.wav,কার্ডে পরিশোধ করা যাবে?,barishal
sentence_18.wav,dataset/chunks/barishal/bar_cate_04/sentence_18.wav,খাবারটি কতক্ষণে আসবে?,barishal
sentence_19.wav,dataset/chunks/barishal/bar_cate_04/sentence_19.wav,আরেকটি প্লেট দিন।,barishal
sentence_20.wav,dataset/chunks/barishal/bar_cate_04/sentence_20.wav,চামচ ও কাঁটা দিন।,barishal
sentence_21.wav,dataset/chunks/barishal/bar_cate_04/sentence_21.wav,এখানে কি ওয়াইফাই আছে?,barishal
sentence_22.wav,dataset/chunks/barishal/bar_cate_04/sentence_22.wav,ওয়াইফাই পাসওয়ার্ড কী?,barishal
sentence_23.wav,dataset/chunks/barishal/bar_cate_04/sentence_23.wav,খাবারটি প্যাকেট করে দিন।,barishal
sentence_24.wav,dataset/chunks/barishal/bar_cate_04/sentence_24.wav,আমি বাসায় নিয়ে যাব।,barishal
sentence_25.wav,dataset/chunks/barishal/bar_cate_04/sentence_25.wav,একটি কফি দিন।,barishal
sentence_26.wav,dataset/chunks/barishal/bar_cate_04/sentence_26.wav,চা আছে?,barishal
sentence_27.wav,dataset/chunks/barishal/bar_cate_04/sentence_27.wav,দুধ চা দিন।,barishal
sentence_28.wav,dataset/chunks/barishal/bar_cate_04/sentence_28.wav,চিনি ছাড়া চা দিন।,barishal
sentence_29.wav,dataset/chunks/barishal/bar_cate_04/sentence_29.wav,এখানে কি ব্রেকফাস্ট পাওয়া যায়?,barishal
sentence_30.wav,dataset/chunks/barishal/bar_cate_04/sentence_30.wav,দুপুরের খাবার কখন শুরু হয়?,barishal
sentence_31.wav,dataset/chunks/barishal/bar_cate_04/sentence_31.wav,রাতের খাবার কখন পরিবেশন করা হয়?,barishal
sentence_32.wav,dataset/chunks/barishal/bar_cate_04/sentence_32.wav,আমি মাছের তরকারি চাই।,barishal
sentence_33.wav,dataset/chunks/barishal/bar_cate_04/sentence_33.wav,গরুর মাংস আছে?,barishal
sentence_34.wav,dataset/chunks/barishal/bar_cate_04/sentence_34.wav,এই স্যুপটি গরম কি?,barishal
sentence_35.wav,dataset/chunks/barishal/bar_cate_04/sentence_35.wav,একটু লেবু দিন।,barishal
sentence_36.wav,dataset/chunks/barishal/bar_cate_04/sentence_36.wav,এই রেস্টুরেন্ট খুব পরিষ্কার।,barishal
sentence_37.wav,dataset/chunks/barishal/bar_cate_04/sentence_37.wav,পরিবেশটি খুব সুন্দর।,barishal
sentence_38.wav,dataset/chunks/barishal/bar_cate_04/sentence_38.wav,খাবার পরিবেশন দ্রুত হয়েছে।,barishal
sentence_39.wav,dataset/chunks/barishal/bar_cate_04/sentence_39.wav,খাবার পরিবেশন দেরিতে হয়েছে।,barishal
sentence_40.wav,dataset/chunks/barishal/bar_cate_04/sentence_40.wav,আর কিছু লাগবে?,barishal
sentence_41.wav,dataset/chunks/barishal/bar_cate_04/sentence_41.wav,আমি আরও ভাত চাই।,barishal
sentence_42.wav,dataset/chunks/barishal/bar_cate_04/sentence_42.wav,একটু ঝোল দিন।,barishal
sentence_43.wav,dataset/chunks/barishal/bar_cate_04/sentence_43.wav,এটি কি তাজা রান্না?,barishal
sentence_44.wav,dataset/chunks/barishal/bar_cate_04/sentence_44.wav,এখানে কি পরিবার নিয়ে বসা যায়?,barishal
sentence_45.wav,dataset/chunks/barishal/bar_cate_04/sentence_45.wav,শিশুদের জন্য আলাদা চেয়ার আছে?,barishal
sentence_46.wav,dataset/chunks/barishal/bar_cate_04/sentence_46.wav,খাবারটি খুব গরম।,barishal
sentence_47.wav,dataset/chunks/barishal/bar_cate_04/sentence_47.wav,এটি খুব ঠান্ডা।,barishal
sentence_48.wav,dataset/chunks/barishal/bar_cate_04/sentence_48.wav,এখানে কি অনলাইনে অর্ডার করা যায়?,barishal
sentence_49.wav,dataset/chunks/barishal/bar_cate_04/sentence_49.wav,ডেলিভারি কত সময় লাগে?,barishal
sentence_50.wav,dataset/chunks/barishal/bar_cate_04/sentence_50.wav,এই খাবারটির দাম কত?,barishal
sentence_51.wav,dataset/chunks/barishal/bar_cate_04/sentence_51.wav,আমি অল্প পরিমাণ চাই।,barishal
sentence_52.wav,dataset/chunks/barishal/bar_cate_04/sentence_52.wav,বড় পরিমাণ দিন।,barishal
sentence_53.wav,dataset/chunks/barishal/bar_cate_04/sentence_53.wav,এই খাবারটি খুব মিষ্টি।,barishal
sentence_54.wav,dataset/chunks/barishal/bar_cate_04/sentence_54.wav,এটি কি ঝাল কম করা যাবে?,barishal
sentence_55.wav,dataset/chunks/barishal/bar_cate_04/sentence_55.wav,আরেক গ্লাস পানি দিন।,barishal
sentence_56.wav,dataset/chunks/barishal/bar_cate_04/sentence_56.wav,আমি ধন্যবাদ জানাই।,barishal
sentence_57.wav,dataset/chunks/barishal/bar_cate_04/sentence_57.wav,পরিষেবা খুব ভালো ছিল।,barishal
sentence_58.wav,dataset/chunks/barishal/bar_cate_04/sentence_58.wav,পরিষেবা উন্নত করা দরকার।,barishal
sentence_59.wav,dataset/chunks/barishal/bar_cate_04/sentence_59.wav,আমি এই রেস্টুরেন্টটি পছন্দ করি।,barishal
sentence_60.wav,dataset/chunks/barishal/bar_cate_04/sentence_60.wav,এটি কি এয়ার কন্ডিশনড?,barishal
sentence_61.wav,dataset/chunks/barishal/bar_cate_04/sentence_61.wav,বাইরে বসার ব্যবস্থা আছে?,barishal
sentence_62.wav,dataset/chunks/barishal/bar_cate_04/sentence_62.wav,খাবারে অ্যালার্জির উপাদান আছে?,barishal
sentence_63.wav,dataset/chunks/barishal/bar_cate_04/sentence_63.wav,আমি বাদাম খেতে পারি না।,barishal
sentence_64.wav,dataset/chunks/barishal/bar_cate_04/sentence_64.wav,এটি কি গ্লুটেন মুক্ত?,barishal
sentence_65.wav,dataset/chunks/barishal/bar_cate_04/sentence_65.wav,আমাকে একটি ন্যাপকিন দিন।,barishal
sentence_66.wav,dataset/chunks/barishal/bar_cate_04/sentence_66.wav,খাবার খুব ভালো লেগেছে।,barishal
sentence_67.wav,dataset/chunks/barishal/bar_cate_04/sentence_67.wav,আবার আসবো।,barishal
sentence_68.wav,dataset/chunks/barishal/bar_cate_04/sentence_68.wav,এখানে কি বুফে আছে?,barishal
sentence_69.wav,dataset/chunks/barishal/bar_cate_04/sentence_69.wav,বুফের দাম কত?,barishal
sentence_70.wav,dataset/chunks/barishal/bar_cate_04/sentence_70.wav,"ধন্যবাদ, বিদায়।",barishal
sentence_01.wav,dataset/chunks/barishal/bar_cate_05/sentence_01.wav,আমি বাংলাদেশের কিছু দর্শনীয় স্থান দেখতে চাই।,barishal
sentence_02.wav,dataset/chunks/barishal/bar_cate_05/sentence_02.wav,এই জায়গাটি কখন খোলা থাকে?,barishal
sentence_03.wav,dataset/chunks/barishal/bar_cate_05/sentence_03.wav,টিকিটের দাম কত?,barishal
sentence_04.wav,dataset/chunks/barishal/bar_cate_05/sentence_04.wav,আমাকে একটি গাইড দরকার।,barishal
sentence_05.wav,dataset/chunks/barishal/bar_cate_05/sentence_05.wav,আমরা গ্রুপে ঘুরতে এসেছি।,barishal
sentence_06.wav,dataset/chunks/barishal/bar_cate_05/sentence_06.wav,ছবি তোলা যাবে কি?,barishal
sentence_07.wav,dataset/chunks/barishal/bar_cate_05/sentence_07.wav,এই দর্শনীয় স্থানটি খুব সুন্দর।,barishal
sentence_08.wav,dataset/chunks/barishal/bar_cate_05/sentence_08.wav,আমাকে মানচিত্র দেখান।,barishal
sentence_09.wav,dataset/chunks/barishal/bar_cate_05/sentence_09.wav,আমি সকাল ১০টায় পৌঁছেছি।,barishal
sentence_10.wav,dataset/chunks/barishal/bar_cate_05/sentence_10.wav,পর্যটকরা এখানে খুব বেশি।,barishal
sentence_11.wav,dataset/chunks/barishal/bar_cate_05/sentence_11.wav,আমাকে হোটেলের ঠিকানা দিন।,barishal
sentence_12.wav,dataset/chunks/barishal/bar_cate_05/sentence_12.wav,এই জায়গায় কি খাবার পাওয়া যায়?,barishal
sentence_13.wav,dataset/chunks/barishal/bar_cate_05/sentence_13.wav,আমরা তিন ঘণ্টা থাকবো।,barishal
sentence_14.wav,dataset/chunks/barishal/bar_cate_05/sentence_14.wav,জলের পাশে ছবি তুলুন।,barishal
sentence_15.wav,dataset/chunks/barishal/bar_cate_05/sentence_15.wav,সুন্দর দিকটি দেখুন।,barishal
sentence_16.wav,dataset/chunks/barishal/bar_cate_05/sentence_16.wav,আমাদের গাইড কি বাংলায় কথা বলতে পারে?,barishal
sentence_17.wav,dataset/chunks/barishal/bar_cate_05/sentence_17.wav,পার্কিং এর জায়গা কোথায়?,barishal
sentence_18.wav,dataset/chunks/barishal/bar_cate_05/sentence_18.wav,এখানে কি নৌকা ভাড়া পাওয়া যায়?,barishal
sentence_19.wav,dataset/chunks/barishal/bar_cate_05/sentence_19.wav,আমি নদীর উপর ভ্রমণ করতে চাই।,barishal
sentence_20.wav,dataset/chunks/barishal/bar_cate_05/sentence_20.wav,আমাদের আরও তথ্য দরকার।,barishal
sentence_21.wav,dataset/chunks/barishal/bar_cate_05/sentence_21.wav,এই জায়গাটি ইতিহাসে গুরুত্বপূর্ণ।,barishal
sentence_22.wav,dataset/chunks/barishal/bar_cate_05/sentence_22.wav,আপনি কি গাইড সার্ভিস করেন?,barishal
sentence_23.wav,dataset/chunks/barishal/bar_cate_05/sentence_23.wav,আমি সকালবেলা আবার আসব।,barishal
sentence_24.wav,dataset/chunks/barishal/bar_cate_05/sentence_24.wav,আমাকে দুইজনের জন্য টিকিট দিন।,barishal
sentence_25.wav,dataset/chunks/barishal/bar_cate_05/sentence_25.wav,এখানে কি কোনো ছাড় আছে?,barishal
sentence_26.wav,dataset/chunks/barishal/bar_cate_05/sentence_26.wav,আমাদের ছবি তুলতে সাহায্য করুন।,barishal
sentence_27.wav,dataset/chunks/barishal/bar_cate_05/sentence_27.wav,এই দিক দিয়ে হাঁটুন।,barishal
sentence_28.wav,dataset/chunks/barishal/bar_cate_05/sentence_28.wav,দর্শকরা এখানে অনেক ছবি তুলছে।,barishal
sentence_29.wav,dataset/chunks/barishal/bar_cate_05/sentence_29.wav,আমি মিউজিয়াম ঘুরতে চাই।,barishal
sentence_30.wav,dataset/chunks/barishal/bar_cate_05/sentence_30.wav,রেস্টুরেন্টটি খুব কাছে।,barishal
sentence_31.wav,dataset/chunks/barishal/bar_cate_05/sentence_31.wav,আমরা পিকনিক করতে এসেছি।,barishal
sentence_32.wav,dataset/chunks/barishal/bar_cate_05/sentence_32.wav,এই জায়গার ইতিহাস জানতে চাই।,barishal
sentence_33.wav,dataset/chunks/barishal/bar_cate_05/sentence_33.wav,বিকেলের দিকে ছবি তুলুন।,barishal
sentence_34.wav,dataset/chunks/barishal/bar_cate_05/sentence_34.wav,আমার বন্ধু মানচিত্র পড়তে পারছে না।,barishal
sentence_35.wav,dataset/chunks/barishal/bar_cate_05/sentence_35.wav,এখানে কি গাইড পাওয়া যাবে?,barishal
sentence_36.wav,dataset/chunks/barishal/bar_cate_05/sentence_36.wav,আমরা পাহাড় দেখতে চাই।,barishal
sentence_37.wav,dataset/chunks/barishal/bar_cate_05/sentence_37.wav,সৈকত খুব সুন্দর।,barishal
sentence_38.wav,dataset/chunks/barishal/bar_cate_05/sentence_38.wav,জলস্রোতের ছবি তোলা উচিত।,barishal
sentence_39.wav,dataset/chunks/barishal/bar_cate_05/sentence_39.wav,গাইড কি আমাদের পথে নিয়ে যাবে?,barishal
sentence_40.wav,dataset/chunks/barishal/bar_cate_05/sentence_40.wav,আমরা সকাল ৮টায় বের হব।,barishal
sentence_41.wav,dataset/chunks/barishal/bar_cate_05/sentence_41.wav,এখানে কি টিকেট ছাড়া প্রবেশ সম্ভব?,barishal
sentence_42.wav,dataset/chunks/barishal/bar_cate_05/sentence_42.wav,ভ্রমণকারীরা খুব আনন্দ করছে।,barishal
sentence_43.wav,dataset/chunks/barishal/bar_cate_05/sentence_43.wav,আমি এখানে শপিং করতে চাই।,barishal
sentence_44.wav,dataset/chunks/barishal/bar_cate_05/sentence_44.wav,এই দিকটি খুব রোমাঞ্চকর।,barishal
sentence_45.wav,dataset/chunks/barishal/bar_cate_05/sentence_45.wav,আমাদের গাইড রাতের দিকে ফেরার সময় বলে।,barishal
